ElectionYear,Position,Name,Votes,Vot,Party,ACname,ACNo,Voteper
2010,3,Dadan Yadav,13901,11.00%,Janata Dal (Secular),Barhampur,199,11.00
2010,4,Arvind Singh,10083,8.00%,Bahujan Samaj Party,Barhampur,199,8.00
2010,5,Satyendra Kumar,4735,3.80%,Indian National Congress,Barhampur,199,3.80
2010,6,Kedar Singh,4180,3.30%,Communist Party Of India,Barhampur,199,3.30
2010,7,Harendra Prasad Ram,2497,2.00%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Barhampur,199,2.00
2010,8,Sarvesh Kumar Sini,2445,1.90%,Independent,Barhampur,199,1.90
2010,9,Indu Devi,2070,1.60%,Independent,Barhampur,199,1.60
2010,10,Kiran Mishra,1898,1.50%,Independent,Barhampur,199,1.50
2010,11,Shiv Narayan Singh,1353,1.10%,Suheldev Bhartiya Samaj Party,Barhampur,199,1.10
2010,12,Parasuram Prasad Tatawa,1185,0.90%,Independent,Barhampur,199,0.90
2010,13,Pramod Singh,1118,0.90%,Samajwadi Party,Barhampur,199,0.90
2010,14,Sayeedul Azam,1069,0.90%,Indian Justice Party,Barhampur,199,0.90
2010,15,Binodhar Ojha,1036,0.80%,Nationalist Congress Party,Barhampur,199,0.80
2010,16,Manoj Kumar Singh,1030,0.80%,Rashtra Sewa Dal,Barhampur,199,0.80
2010,17,Krishna Murari Thakur,968,0.80%,Independent,Barhampur,199,0.80
2010,18,Gopal Yadav,748,0.60%,Lok Dal,Barhampur,199,0.60
2010,19,Anil Kumar Prasad,676,0.50%,Vanchitsamaj Insaaf Party,Barhampur,199,0.50
2010,20,Raju Mishra,669,0.50%,Independent,Barhampur,199,0.50
2010,21,Ashok Kumar Ojha,613,0.50%,Independent,Barhampur,199,0.50
2010,22,Dharmendra Kumar Singh,478,0.40%,Independent,Barhampur,199,0.40
2010,23,Shambhu Prasad Sharma,451,0.40%,Independent,Barhampur,199,0.40
2010,24,Shiv Shankar Das,443,0.40%,Independent,Barhampur,199,0.40
2010,25,Shivnath Ram,287,0.20%,Independent,Barhampur,199,0.20
2010,1,Prof. Sukhada Pande,48062,37.50%,Bharatiya Janta Party,Buxar,200,37.50
2010,2,Shyam Lal Singh Kushwaha,27879,21.80%,Rashtriya Janata Dal,Buxar,200,21.80
2010,3,Kunwar Vijay Singh,12643,9.90%,Bahujan Samaj Party,Buxar,200,9.90
2010,4,Manju Prakash,9317,7.30%,Communist Party Of India (MARXIST),Buxar,200,7.30
2010,5,Raj Roushan Yadav,5119,4.00%,Suheldev Bhartiya Samaj Party,Buxar,200,4.00
2010,6,Sunita Devi,4474,3.50%,Independent,Buxar,200,3.50
2010,7,Hridaya Narayan Singh,4260,3.30%,Independent,Buxar,200,3.30
2010,8,Anil Kumar Trivedi,3783,3.00%,Indian National Congress,Buxar,200,3.00
2010,9,Om Prakash Singh,2068,1.60%,Janata Dal (Secular),Buxar,200,1.60
2010,10,Ram Kripal Singh,1412,1.10%,Janvadi Party (Socialist),Buxar,200,1.10
2010,11,Tafir Hussin,1284,1.00%,Independent,Buxar,200,1.00
2010,12,Agni Deo Ray,1065,0.80%,Shiv Sena,Buxar,200,0.80
2010,13,Anoop Prakash,948,0.70%,Independent,Buxar,200,0.70
2010,14,Rajiv Kumar,712,0.60%,Independent,Buxar,200,0.60
2010,15,Bharati Kumari Pandey,657,0.50%,Independent,Buxar,200,0.50
2010,16,Yogendrachauhan,586,0.50%,Nationalist Congress Party,Buxar,200,0.50
2010,17,Hari Kishun Ram,566,0.40%,Indian Justice Party,Buxar,200,0.40
2010,18,Tarkeshwar Paswan,545,0.40%,Independent,Buxar,200,0.40
2010,19,Upendra Kumar Dubey,543,0.40%,Revolutionary Socialist Party,Buxar,200,0.40
2010,20,Gayatri Devi,504,0.40%,Independent,Buxar,200,0.40
2010,21,Uma Shankar Ray,416,0.30%,Samajwadi Party,Buxar,200,0.30
2010,22,Bir Bahadur Upadhayay,400,0.30%,Independent,Buxar,200,0.30
2010,23,Bansh Narayan Pandey,331,0.30%,Independent,Buxar,200,0.30
2010,24,Dev Narayan Singh Yadav,271,0.20%,Independent,Buxar,200,0.20
2010,25,Brahma Nand Yadav,257,0.20%,Independent,Buxar,200,0.20
2010,1,Dr. Daud Ali,42538,34.10%,Janata Dal (United),Dumraon,201,34.10
2010,2,Sunil Kumar,22692,18.20%,Rashtriya Janata Dal,Dumraon,201,18.20
2010,3,Dadan Yadav (SAMHAR),17956,14.40%,Janata Dal (Secular),Dumraon,201,14.40
2010,4,Dhruv Prasad Gupta,8851,7.10%,Shiv Sena,Dumraon,201,7.10
2010,5,Ayodhya Kumar Singh,6573,5.30%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Dumraon,201,5.30
2010,6,Dadan Yadav (MANPA),6551,5.30%,Bahujan Samaj Party,Dumraon,201,5.30
2010,7,Pratibha Devi,5889,4.70%,Indian National Congress,Dumraon,201,4.70
2010,8,Raj Ram Choudhary,3220,2.60%,Suheldev Bhartiya Samaj Party,Dumraon,201,2.60
2010,9,Hare Ram Singh,3100,2.50%,Independent,Dumraon,201,2.50
2010,10,Ranjit Singh,2765,2.20%,Independent,Dumraon,201,2.20
2010,11,Gorakh Nath Singh,1676,1.30%,Independent,Dumraon,201,1.30
2010,12,Kamala Devi,1150,0.90%,Independent,Dumraon,201,0.90
2010,13,Satyendar Prasad,954,0.80%,Jai Maha Bharath Party,Dumraon,201,0.80
2010,14,Binod Singh,701,0.60%,Samajwadi Party,Dumraon,201,0.60
2010,1,Santosh Kumar Nirala,54802,39.80%,Janata Dal (United),Rajpur,202,39.80
2010,2,Chhedi Lal Ram,39563,28.70%,Lok Jan Shakti Party,Rajpur,202,28.70
2010,3,Pankaj Kumar,18389,13.30%,Bahujan Samaj Party,Rajpur,202,13.30
2010,4,Manju Kumari,5614,4.10%,Indian National Congress,Rajpur,202,4.10
2010,5,Shiv Kumar Ram,3912,2.80%,Janvadi Party (Socialist),Rajpur,202,2.80
2010,6,Ramashanker Ram,3715,2.70%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Rajpur,202,2.70
2010,7,Binod Kumar Bikrant,2933,2.10%,Independent,Rajpur,202,2.10
2010,8,Raj Kumar Ram,2546,1.90%,Independent,Rajpur,202,1.90
2010,9,Rajendra Paswan,1741,1.30%,Janata Dal (Secular),Rajpur,202,1.30
2010,10,Madan Ram,1234,0.90%,Independent,Rajpur,202,0.90
2010,11,Om Prakash Vidyarthy,1230,0.90%,Independent,Rajpur,202,0.90
2010,12,Hiraman Prasad Paswan,921,0.70%,Nationalist Congress Party,Rajpur,202,0.70
2010,13,Sanjay Paswan,678,0.50%,Rashtra Sewa Dal,Rajpur,202,0.50
2010,14,Parsuram Prasad,567,0.40%,Samajwadi Party,Rajpur,202,0.40
2010,1,Ambika Singh,30787,25.00%,Rashtriya Janata Dal,Ramgarh,203,25.00
2010,2,Ashok Kumar Singh,27809,22.60%,Independent,Ramgarh,203,22.60
2010,3,Sudhakar Singh,18551,15.10%,Bharatiya Janta Party,Ramgarh,203,15.10
2010,4,Dr. Prabhawati Devi,17334,14.10%,Bahujan Samaj Party,Ramgarh,203,14.10
2010,5,Parshuram Tiwari,9390,7.60%,Indian National Congress,Ramgarh,203,7.60
2010,6,Jamuna Singh,4352,3.50%,Janata Dal (Secular),Ramgarh,203,3.50
2010,7,Malti Gupta,3915,3.20%,Independent,Ramgarh,203,3.20
2010,8,Ram Bachan Singh,2122,1.70%,Independent,Ramgarh,203,1.70
2010,9,Vanshlochan Ram,1434,1.20%,Independent,Ramgarh,203,1.20
2010,10,Ram Karan Bind,1197,1.00%,Independent,Ramgarh,203,1.00
2010,11,Chhotelal,1104,0.90%,Independent,Ramgarh,203,0.90
2010,12,Chhote Lal Ram,1100,0.90%,Independent,Ramgarh,203,0.90
2010,13,Baban Singh,1041,0.80%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Ramgarh,203,0.80
2010,14,Saroj Ansari,959,0.80%,Nationalist Congress Party,Ramgarh,203,0.80
2010,15,Sushil Kumar Singh,788,0.60%,Bahujan Shakty,Ramgarh,203,0.60
2010,16,Ashok Tiwari,773,0.60%,Independent,Ramgarh,203,0.60
2010,17,Amar Dayal Singh,562,0.50%,Samajwadi Party,Ramgarh,203,0.50
2010,1,Chhedi Paswan,38918,34.80%,Janata Dal (United),Mohania,204,34.80
2010,2,Niranjan Ram,36393,32.60%,Rashtriya Janata Dal,Mohania,204,32.60
2010,3,Kanhaiya Ram,14613,13.10%,Indian National Congress,Mohania,204,13.10
2010,4,Aklu Ram,11533,10.30%,Bahujan Samaj Party,Mohania,204,10.30
2010,5,Tetari Devi,2848,2.60%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Mohania,204,2.60
2010,6,Lakhan Paswan,2347,2.10%,Janata Dal (Secular),Mohania,204,2.10
2010,7,Brajesh Kumar,2102,1.90%,Independent,Mohania,204,1.90
2010,8,Krishna Pashi,1940,1.70%,Akhil Bharatiya Hind Kranti Party,Mohania,204,1.70
2010,9,Shyam Sundar Paswan,578,0.50%,Republican Party Of India (A),Mohania,204,0.50
2010,10,Girja Paswan,537,0.50%,All India Babu Jagjivan Ram Saheb National Congress,Mohania,204,0.50
2010,1,Dr. Pramod Kumar Singh,31246,26.20%,Lok Jan Shakti Party,Bhabua,205,26.20
2010,2,Anand Bhushan Pandey,30799,25.90%,Bharatiya Janta Party,Bhabua,205,25.90
2010,3,Vijaya Laxmi Devi,12133,10.20%,Bahujan Samaj Party,Bhabua,205,10.20
2010,4,Vijay Shankar Pandey,8300,7.00%,Indian National Congress,Bhabua,205,7.00
2010,5,Enamul Khan,7448,6.30%,Samajwadi Party,Bhabua,205,6.30
2010,6,Arun Kumar,5364,4.50%,Independent,Bhabua,205,4.50
2010,7,Subas Prasad,5054,4.20%,All India Babu Jagjivan Ram Saheb National Congress,Bhabua,205,4.20
2010,8,Ramyash Singh,4355,3.70%,Nationalist Congress Party,Bhabua,205,3.70
2010,9,Manoj Prasad,2753,2.30%,Independent,Bhabua,205,2.30
2010,10,Vikrama Vind,2328,2.00%,Janata Dal (Secular),Bhabua,205,2.00
2010,11,Santan Paswan,1339,1.10%,Communist Party Of India,Bhabua,205,1.10
2010,12,Akaloo Ram,1313,1.10%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Bhabua,205,1.10
2010,13,Akshaibar Singh,1219,1.00%,Independent,Bhabua,205,1.00
2010,14,Kundal Singh,1006,0.80%,Independent,Bhabua,205,0.80
2010,15,Dulari Devi,871,0.70%,Independent,Bhabua,205,0.70
2010,16,Indrajit Bhai Patel,652,0.60%,Proutist Sarva Samaj,Bhabua,205,0.60
2010,17,Ramesh Bind,588,0.50%,Pragtisheel Manav Samaj Party,Bhabua,205,0.50
2010,18,Surendra Prasad,582,0.50%,Independent,Bhabua,205,0.50
2010,19,Mamta Devi,518,0.40%,Rashtra Sewa Dal,Bhabua,205,0.40
2010,20,Jageshwar Singh,441,0.40%,Republican Party Of India (A),Bhabua,205,0.40
2010,21,Rajeev Ranjan Kumar,407,0.30%,Independent,Bhabua,205,0.30
2010,22,Satish Kumar,381,0.30%,Independent,Bhabua,205,0.30
2010,1,Brij Kishor Vind,46510,32.80%,Bharatiya Janta Party,Chainpur,206,32.80
2010,2,Dr. Ajay Alok,32930,23.20%,Bahujan Samaj Party,Chainpur,206,23.20
2010,3,Mohammad Zama Khan,19552,13.80%,Indian National Congress,Chainpur,206,13.80
2010,4,Dharmendra Kumar Singh,17682,12.50%,Rashtriya Janata Dal,Chainpur,206,12.50
2010,5,Ramchandra Singh Yada,7412,5.20%,Samajwadi Party,Chainpur,206,5.20
2010,6,Ram Krishan Kharwar,4079,2.90%,Suheldev Bhartiya Samaj Party,Chainpur,206,2.90
2010,7,Gyanchand Singh,2022,1.40%,Republican Party Of India (A),Chainpur,206,1.40
2010,8,Vishvambhar Nath Singh Alias Wakil Yadav,1926,1.40%,Janata Dal (Secular),Chainpur,206,1.40
2010,9,Kaushal Kishore Prasad Shrivastava,1517,1.10%,Independent,Chainpur,206,1.10
2010,10,Abhishek Kumar Singh,1062,0.80%,Nationalist Congress Party,Chainpur,206,0.80
2010,11,Shyam Sundar Ram,928,0.70%,Independent,Chainpur,206,0.70
2010,12,Jawahir Singh,897,0.60%,Independent,Chainpur,206,0.60
2010,13,Ravi Prasad,879,0.60%,Independent,Chainpur,206,0.60
2010,14,Madan Ram,803,0.60%,Rashtra Sewa Dal,Chainpur,206,0.60
2010,15,Suman Devi,732,0.50%,Akhil Bharatiya Desh Bhakt Morcha,Chainpur,206,0.50
2010,16,Vinay Kumar,606,0.40%,Janvadi Party (Socialist),Chainpur,206,0.40
2010,17,Parmeshwar Singh,565,0.40%,Jharkhand Mukti Morcha,Chainpur,206,0.40
2010,18,Sury Kant Prasad,548,0.40%,Independent,Chainpur,206,0.40
2010,19,Santosh Kumar Singh,423,0.30%,Bahujan Shakty,Chainpur,206,0.30
2010,20,Daya Shankar Singh,405,0.30%,All India Babu Jagjivan Ram Saheb National Congress,Chainpur,206,0.30
2010,21,Bikas Tiwari,361,0.30%,Independent,Chainpur,206,0.30
2010,22,Dhunia Devi,193,0.10%,Independent,Chainpur,206,0.10
2010,1,Shyam Bihari Ram,44586,35.20%,Janata Dal (United),Chenari,207,35.20
2010,2,Lalan Pasawan,41685,32.90%,Rashtriya Janata Dal,Chenari,207,32.90
2010,3,Murari Prasad Gautam,21390,16.90%,Indian National Congress,Chenari,207,16.90
2010,4,Ramendra Ram,9111,7.20%,Bahujan Samaj Party,Chenari,207,7.20
2010,5,Mahendra Kumar,4436,3.50%,Independent,Chenari,207,3.50
2010,6,Malati Devi,1262,1.00%,All India Babu Jagjivan Ram Saheb National Congress,Chenari,207,1.00
2010,7,Mahipteshwar Ram,1254,1.00%,Republican Party Of India (A),Chenari,207,1.00
2010,8,Suresh Ram,1045,0.80%,Rashtra Sewa Dal,Chenari,207,0.80
2010,9,Manojkumarpaswan,1014,0.80%,Janata Dal (Secular),Chenari,207,0.80
2010,9,Baby Devi,1014,0.80%,Indian Justice Party,Chenari,207,0.80
2010,1,Jawahar Prasad,50856,35.20%,Bharatiya Janta Party,Sasaram,208,35.20
2010,2,Dr. Ashok Kumar,45445,31.50%,Rashtriya Janata Dal,Sasaram,208,31.50
2010,3,Sarwar Ali Khan,9990,6.90%,Bahujan Samaj Party,Sasaram,208,6.90
2010,4,Salamat Ansari,7412,5.10%,Independent,Sasaram,208,5.10
2010,5,Satendra Sah,6523,4.50%,All India Babu Jagjivan Ram Saheb National Congress,Sasaram,208,4.50
2010,6,Raj Shekhar,3937,2.70%,Indian National Congress,Sasaram,208,2.70
2010,7,Atendra Kumar Singh,2322,1.60%,Nationalist Congress Party,Sasaram,208,1.60
2010,8,Ram Adhin Bharti,2039,1.40%,Independent,Sasaram,208,1.40
2010,9,Sanjay Kumar(KARAN SARAI),1845,1.30%,Independent,Sasaram,208,1.30
2010,10,Satyendra Kumar,1570,1.10%,Independent,Sasaram,208,1.10
2010,11,Bihari Kumar,1004,0.70%,Independent,Sasaram,208,0.70
2010,12,Babu Ram Singh,989,0.70%,Communist Party Of India (MARXIST),Sasaram,208,0.70
2010,13,Gopal Prasad Alias Gopal Sah,951,0.70%,Independent,Sasaram,208,0.70
2010,14,Kedar Ram,930,0.60%,Independent,Sasaram,208,0.60
2010,15,Jyoti Rashmi,870,0.60%,Rashtra Sewa Dal,Sasaram,208,0.60
2010,16,Rajnath Mahto,793,0.60%,Apna Dal,Sasaram,208,0.60
2010,17,Sanjay Kumar(BRAHMANTOLI),791,0.60%,Independent,Sasaram,208,0.60
2010,18,Raj Kishor Mishra,765,0.50%,Jai Maha Bharath Party,Sasaram,208,0.50
2010,19,Ajay Kumar,724,0.50%,Independent,Sasaram,208,0.50
2010,20,Parmanand Singh Kushwaha,642,0.40%,Rashtriya Samanta Dal,Sasaram,208,0.40
2010,21,Munshi Chandrabanshi,549,0.40%,Smast Bhartiya Party,Sasaram,208,0.40
2010,22,Deepak Kumar Srivastava,520,0.40%,Alpjan Samaj Party,Sasaram,208,0.40
2010,23,Sangram Singh,513,0.40%,Independent,Sasaram,208,0.40
2010,24,Shashi Bhushan Choudhary,437,0.30%,Independent,Sasaram,208,0.30
2010,25,Bhola Singh,405,0.30%,Indian Justice Party,Sasaram,208,0.30
2010,26,Nand Kishor Singh,336,0.20%,Independent,Sasaram,208,0.20
2010,27,Ful Man Singh,316,0.20%,Jawan Kisan Morcha,Sasaram,208,0.20
2010,28,Kalindra Singh,309,0.20%,Samajwadi Party,Sasaram,208,0.20
2010,29,Yamuna Chaudhary,263,0.20%,Independent,Sasaram,208,0.20
2010,30,Vinod Kumar Pandey,249,0.20%,Independent,Sasaram,208,0.20
2010,31,Bharat Ram,217,0.20%,Independent,Sasaram,208,0.20
2010,1,Ram Dhani Singh,54190,36.20%,Janata Dal (United),Kargahar,209,36.20
2010,2,Shiv Shankar Singh,40993,27.40%,Lok Jan Shakti Party,Kargahar,209,27.40
2010,3,Alok Kumar Singh,21292,14.20%,Indian National Congress,Kargahar,209,14.20
2010,4,Jag Narayan Singh,11035,7.40%,Bahujan Samaj Party,Kargahar,209,7.40
2010,5,Ram Avatar Gupta,3794,2.50%,Janvadi Party (Socialist),Kargahar,209,2.50
2010,6,Parshu Ram Gupta,3715,2.50%,Independent,Kargahar,209,2.50
2010,7,Shankar Singh,2280,1.50%,Independent,Kargahar,209,1.50
2010,8,Dilip Kumar,2032,1.40%,Independent,Kargahar,209,1.40
2010,9,Kamakhya Singh,2002,1.30%,Independent,Kargahar,209,1.30
2010,10,Amar Anil Singh,1442,1.00%,Socialist Party (LOHIA),Kargahar,209,1.00
2010,11,Surendra Prasad,1196,0.80%,Independent,Kargahar,209,0.80
2010,12,Jay Shankar Prasad,1151,0.80%,Janata Dal (Secular),Kargahar,209,0.80
2010,13,Binde Kumar,921,0.60%,Republican Party Of India (A),Kargahar,209,0.60
2010,14,Amar Pratap Singh,867,0.60%,Apna Dal,Kargahar,209,0.60
2010,15,Ram Ashish Singh,818,0.60%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Kargahar,209,0.60
2010,16,Satyendra Tiwari,764,0.50%,Samajwadi Party,Kargahar,209,0.50
2010,17,Sanjay Kumar Singh,680,0.50%,Independent,Kargahar,209,0.50
2010,18,Narendra Kumar Rai,567,0.40%,Samajwadi Jan Parishad,Kargahar,209,0.40
2010,1,Jay Kumar Singh,47176,39.20%,Janata Dal (United),Dinara,210,39.20
2010,2,Sita Sundari Devi,30566,25.40%,Rashtriya Janata Dal,Dinara,210,25.40
2010,3,Sheela Singh,10098,8.40%,Indian National Congress,Dinara,210,8.40
2010,4,Satyendra Narain Singh,8387,7.00%,Bahujan Samaj Party,Dinara,210,7.00
2010,5,Ajit Kumar,6214,5.20%,Independent,Dinara,210,5.20
2010,6,Rambachan Kesari,3568,3.00%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Dinara,210,3.00
2010,7,Man Singh,3349,2.80%,Independent,Dinara,210,2.80
2010,8,Raghunath Singh,2700,2.20%,Communist Party Of India,Dinara,210,2.20
2010,9,Rama Shankar Panday,1699,1.40%,Independent,Dinara,210,1.40
2010,10,Sarita Singh,1495,1.20%,Nationalist Congress Party,Dinara,210,1.20
2010,11,Manoj Kumar Ujala,1116,0.90%,Indiya Jananayaka Katchi,Dinara,210,0.90
2010,12,Kamal Kishore Mehta,875,0.70%,Janvadi Party (Socialist),Dinara,210,0.70
2010,13,Pushpa Sinha,813,0.70%,Vanchitsamaj Insaaf Party,Dinara,210,0.70
2010,14,Arvind Kumar Paswan,712,0.60%,Republican Party Of India (A),Dinara,210,0.60
2010,15,Om Prakash Chaudhari,620,0.50%,Independent,Dinara,210,0.50
2010,16,Mahendra Singh,466,0.40%,Rashtra Sewa Dal,Dinara,210,0.40
2010,17,Krishna Murari Rai,419,0.40%,Proutist Sarva Samaj,Dinara,210,0.40
2010,1,Rameshwar Prasad,39020,33.40%,Bharatiya Janta Party,Nokha,211,33.40
2010,2,Kanti Singh,27297,23.40%,Rashtriya Janata Dal,Nokha,211,23.40
2010,3,Saiyad Kaisar Nehal,9295,8.00%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Nokha,211,8.00
2010,4,Baban Singh Kushwaha,8158,7.00%,Bahujan Samaj Party,Nokha,211,7.00
2010,5,Anand Mohan Singh,6420,5.50%,Independent,Nokha,211,5.50
2010,6,Ashutosh Ranjan Pandey,5842,5.00%,Indian National Congress,Nokha,211,5.00
2010,7,Ram Awadh Singh,4916,4.20%,Independent,Nokha,211,4.20
2010,8,Paras Nath Singh,4117,3.50%,Communist Party Of India,Nokha,211,3.50
2010,9,Munmun Dubey,2002,1.70%,Independent,Nokha,211,1.70
2010,10,Madho Murari Prasad Gupta,1723,1.50%,Independent,Nokha,211,1.50
2010,11,Jagdanand Singh,957,0.80%,Independent,Nokha,211,0.80
2010,12,Shobha Singh,951,0.80%,Independent,Nokha,211,0.80
2010,13,Jitendra Kumar Paswan,831,0.70%,Republican Party Of India (A),Nokha,211,0.70
2010,14,Shioshankar Yadav,744,0.60%,Independent,Nokha,211,0.60
2010,15,Birbahadur Pal,743,0.60%,Independent,Nokha,211,0.60
2010,16,Usha Devi,702,0.60%,Samajwadi Party,Nokha,211,0.60
2010,17,Md. Shamiullah Mansuri,594,0.50%,Shoshit Samaj Dal (AKHIL BAHARATIYA),Nokha,211,0.50
2010,18,Dayanand Prasad,546,0.50%,Bharat Vikas Morcha,Nokha,211,0.50
2010,19,Ram Audhesh Singh,534,0.50%,Independent,Nokha,211,0.50
2010,20,Jayram Singh,526,0.50%,Indian Justice Party,Nokha,211,0.50
2010,21,Md. Jamil Ansari,406,0.40%,Janata Dal (Secular),Nokha,211,0.40
2010,22,Ram Narayan Prasad,380,0.30%,Independent,Nokha,211,0.30
2010,1,Jyoti Rashmi,43634,35.30%,Independent,Dehri,212,35.30
2010,2,Mohammad Iliyas Husain,33819,27.40%,Rashtriya Janata Dal,Dehri,212,27.40
2010,3,Awadhesh Narayan Singh,27508,22.30%,Bharatiya Janta Party,Dehri,212,22.30
2010,4,Phate Bahadur Singh,4582,3.70%,Independent,Dehri,212,3.70
2010,5,Jahid Pravej,4040,3.30%,Indian National Congress,Dehri,212,3.30
2010,6,Ashok Kumar Singh,2252,1.80%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Dehri,212,1.80
2010,7,Srawan Kumar,1936,1.60%,Independent,Dehri,212,1.60
2010,8,Vijay Kumar Mahto,1833,1.50%,Bahujan Samaj Party,Dehri,212,1.50
2010,9,Krishna Prasad Singh,819,0.70%,Independent,Dehri,212,0.70
2010,10,Ajay Kumar Mehta,779,0.60%,All India Babu Jagjivan Ram Saheb National Congress,Dehri,212,0.60
2010,11,Ajay Kumar Dubey,595,0.50%,Independent,Dehri,212,0.50
2010,12,Birbal Ram,548,0.40%,Independent,Dehri,212,0.40
2010,13,Ajay Kumar,404,0.30%,Independent,Dehri,212,0.30
2010,14,Vimal Singh,324,0.30%,Shoshit Samaj Dal (AKHIL BAHARATIYA),Dehri,212,0.30
2010,15,Ramnath Singh,312,0.30%,Samajwadi Party,Dehri,212,0.30
2010,16,Dhan Jee Singh,262,0.20%,Janata Dal (Secular),Dehri,212,0.20
2010,1,Rajeshwar Raj,49751,38.90%,Janata Dal (United),Karakat,213,38.90
2010,2,Munna Rai,38336,30.00%,Rashtriya Janata Dal,Karakat,213,30.00
2010,3,Arun Singh,23179,18.10%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Karakat,213,18.10
2010,4,Ajay Rai,3711,2.90%,Bahujan Samaj Party,Karakat,213,2.90
2010,5,Dr. Surya Deo Singh,2232,1.80%,Independent,Karakat,213,1.80
2010,6,Pramila Singh,2206,1.70%,Indian National Congress,Karakat,213,1.70
2010,7,Surendra Pandey,2051,1.60%,Bharat Vikas Morcha,Karakat,213,1.60
2010,8,Shiv Kumar Ram,1282,1.00%,Republican Party Of India (A),Karakat,213,1.00
2010,9,Sant Prasad Singh,1034,0.80%,Nationalist Congress Party,Karakat,213,0.80
2010,10,Dharam Kumar Singh,943,0.70%,Independent,Karakat,213,0.70
2010,11,Ram Suresh Singh,852,0.70%,Rashtriya Samanta Dal,Karakat,213,0.70
2010,12,Rishi Kesh Ram,822,0.60%,Indian Justice Party,Karakat,213,0.60
2010,13,Ram Raj Thakur,737,0.60%,Samajwadi Janata Party (RASHTRIYA),Karakat,213,0.60
2010,14,Binod Kumar Singh,648,0.50%,Janata Dal (Secular),Karakat,213,0.50
2010,1,Chitranjan Kumar,23984,25.30%,Bharatiya Janta Party,Arwal,214,25.30
2010,2,Mahanand Prasad,19782,20.90%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Arwal,214,20.90
2010,3,Dular Chand Singh,15513,16.40%,Lok Jan Shakti Party,Arwal,214,16.40
2010,4,Dhananjay Kumar,5196,5.50%,Indian National Congress,Arwal,214,5.50
2010,5,Arvind Patel,4548,4.80%,Bahujan Samaj Party,Arwal,214,4.80
2010,6,Nityanand Singh,4541,4.80%,Independent,Arwal,214,4.80
2010,7,Bhuneshwar Pathak,2622,2.80%,Independent,Arwal,214,2.80
2010,8,Shah Imran Ahmed,2595,2.70%,Nationalist Congress Party,Arwal,214,2.70
2010,9,Ranjeet Kumar,2534,2.70%,Ambedkar National Congress,Arwal,214,2.70
2010,10,Dr. Arvind Kumar,2171,2.30%,Independent,Arwal,214,2.30
2010,11,Nand Kishore Singh,1862,2.00%,Independent,Arwal,214,2.00
2010,12,Rambali Singh,1724,1.80%,Janata Dal (Secular),Arwal,214,1.80
2010,13,Pranav Prakash,1586,1.70%,Independent,Arwal,214,1.70
2010,14,Subhash Chandra Yadav,1519,1.60%,Independent,Arwal,214,1.60
2010,15,Manoj Kumar Santosh,1136,1.20%,Independent,Arwal,214,1.20
2010,16,Budhhu Ram Singh,1055,1.10%,Shoshit Samaj Party,Arwal,214,1.10
2010,17,Shashi Ranjan Kumar,703,0.70%,Samajwadi Janata Party (RASHTRIYA),Arwal,214,0.70
2010,18,Ravindra Singh,572,0.60%,Independent,Arwal,214,0.60
2010,19,Kamal Prasad,403,0.40%,Indian Justice Party,Arwal,214,0.40
2010,20,Shyam Kishore Singh,396,0.40%,Independent,Arwal,214,0.40
2010,21,Ram Sinhasan Singh,318,0.30%,Akhil Bharatiya Ashok Sena,Arwal,214,0.30
2010,1,Satyadev Singh,37633,41.00%,Janata Dal (United),Kurtha,215,41.00
2010,2,Shiv Bachan Yadav,28140,30.60%,Rashtriya Janata Dal,Kurtha,215,30.60
2010,3,Ashok Kumar,5461,5.90%,Nationalist Congress Party,Kurtha,215,5.90
2010,4,Manoj Kumar Singh,5362,5.80%,Bahujan Samaj Party,Kurtha,215,5.80
2010,5,Upendra Paswan,4065,4.40%,Communist Party Of India (MARXIST-LENINIST) (LIBERATION),Kurtha,215,4.40
2010,6,Suchitra Sinha,2297,2.50%,Indian National Congress,Kurtha,215,2.50
2010,7,Vikrant Pratap Singh,1893,2.10%,Independent,Kurtha,215,2.10
2010,8,Jaiprakash Pandit,1396,1.50%,Lokpriya Samaj Party,Kurtha,215,1.50
2010,9,Vinod Kumar,1171,1.30%,Janata Dal (Secular),Kurtha,215,1.30
2010,10,Prof Jairam Prasad Singh,1078,1.20%,Shoshit Samaj Dal (AKHIL BAHARATIYA),Kurtha,215,1.20
2010,11,Luvkush Singh,962,1.10%,Independent,Kurtha,215,1.10
2010,12,Ramasharya Manjhi,938,1.00%,Independent,Kurtha,215,1.00
2010,13,Bharat Singh Bharti,928,1.00%,Independent,Kurtha,215,1.00
2010,14,Mantu Kumar,553,0.60%,Rashtra Sewa Dal,Kurtha,215,0.60
